filename,start time,end time,freq. band (Hz),number of peaks,peaks freq. (Hz),SPL (dB),SNLD (dB),AIS
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050309215015.wav,2005-03-09 21:51:55,2005-03-09 21:53:35,50.0 - 1000.0,0,[],70.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050309215015.wav,2005-03-09 21:53:34,2005-03-09 21:55:14,50.0 - 1000.0,0,[],70.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050309225015.wav,2005-03-09 22:50:15,2005-03-09 22:51:55,50.0 - 1000.0,0,[],70.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050309225015.wav,2005-03-09 22:51:55,2005-03-09 22:53:35,50.0 - 1000.0,0,[],70.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050309225015.wav,2005-03-09 22:53:34,2005-03-09 22:55:14,50.0 - 1000.0,0,[],70.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050309235015.wav,2005-03-09 23:50:15,2005-03-09 23:51:55,50.0 - 1000.0,0,[],70.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050309235015.wav,2005-03-09 23:51:55,2005-03-09 23:53:35,50.0 - 1000.0,0,[],70.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050309235015.wav,2005-03-09 23:53:34,2005-03-09 23:55:14,50.0 - 1000.0,0,[],70.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310005015.wav,2005-03-10 00:50:15,2005-03-10 00:51:55,50.0 - 1000.0,0,[],69.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310005015.wav,2005-03-10 00:51:55,2005-03-10 00:53:35,50.0 - 1000.0,0,[],69.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310005015.wav,2005-03-10 00:53:34,2005-03-10 00:55:14,50.0 - 1000.0,0,[],69.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310015015.wav,2005-03-10 01:50:15,2005-03-10 01:51:55,50.0 - 1000.0,0,[],68.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310015015.wav,2005-03-10 01:51:55,2005-03-10 01:53:35,50.0 - 1000.0,0,[],68.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310015015.wav,2005-03-10 01:53:34,2005-03-10 01:55:14,50.0 - 1000.0,0,[],68.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310025015.wav,2005-03-10 02:50:15,2005-03-10 02:51:55,50.0 - 1000.0,0,[],67.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310025015.wav,2005-03-10 02:51:55,2005-03-10 02:53:35,50.0 - 1000.0,0,[],67.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310025015.wav,2005-03-10 02:53:34,2005-03-10 02:55:14,50.0 - 1000.0,1,[69.9],67.0,[1.23],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310035015.wav,2005-03-10 03:50:15,2005-03-10 03:51:55,50.0 - 1000.0,0,[],66.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310035015.wav,2005-03-10 03:51:55,2005-03-10 03:53:35,50.0 - 1000.0,0,[],66.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310035015.wav,2005-03-10 03:53:34,2005-03-10 03:55:14,50.0 - 1000.0,0,[],66.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310045015.wav,2005-03-10 04:50:15,2005-03-10 04:51:55,50.0 - 1000.0,0,[],66.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310045015.wav,2005-03-10 04:51:55,2005-03-10 04:53:35,50.0 - 1000.0,0,[],65.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310045015.wav,2005-03-10 04:53:34,2005-03-10 04:55:14,50.0 - 1000.0,0,[],66.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310055015.wav,2005-03-10 05:50:15,2005-03-10 05:51:55,50.0 - 1000.0,0,[],66.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310055015.wav,2005-03-10 05:51:55,2005-03-10 05:53:35,50.0 - 1000.0,0,[],66.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310055015.wav,2005-03-10 05:53:34,2005-03-10 05:55:14,50.0 - 1000.0,0,[],66.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310065015.wav,2005-03-10 06:50:15,2005-03-10 06:51:55,50.0 - 1000.0,0,[],65.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310065015.wav,2005-03-10 06:51:55,2005-03-10 06:53:35,50.0 - 1000.0,0,[],65.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310065015.wav,2005-03-10 06:53:34,2005-03-10 06:55:14,50.0 - 1000.0,0,[],65.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310075015.wav,2005-03-10 07:50:15,2005-03-10 07:51:55,50.0 - 1000.0,0,[],65.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310075015.wav,2005-03-10 07:51:55,2005-03-10 07:53:35,50.0 - 1000.0,0,[],65.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310075015.wav,2005-03-10 07:53:34,2005-03-10 07:55:14,50.0 - 1000.0,0,[],65.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310085015.wav,2005-03-10 08:50:15,2005-03-10 08:51:55,50.0 - 1000.0,0,[],64.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310085015.wav,2005-03-10 08:51:55,2005-03-10 08:53:35,50.0 - 1000.0,0,[],64.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310085015.wav,2005-03-10 08:53:34,2005-03-10 08:55:14,50.0 - 1000.0,0,[],64.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310095015.wav,2005-03-10 09:50:15,2005-03-10 09:51:55,50.0 - 1000.0,0,[],63.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310095015.wav,2005-03-10 09:51:55,2005-03-10 09:53:35,50.0 - 1000.0,0,[],63.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310095015.wav,2005-03-10 09:53:34,2005-03-10 09:55:14,50.0 - 1000.0,0,[],64.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310105015.wav,2005-03-10 10:50:15,2005-03-10 10:51:55,50.0 - 1000.0,0,[],63.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310105015.wav,2005-03-10 10:51:55,2005-03-10 10:53:35,50.0 - 1000.0,0,[],63.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310105015.wav,2005-03-10 10:53:34,2005-03-10 10:55:14,50.0 - 1000.0,0,[],63.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310115015.wav,2005-03-10 11:50:15,2005-03-10 11:51:55,50.0 - 1000.0,0,[],63.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310115015.wav,2005-03-10 11:51:55,2005-03-10 11:53:35,50.0 - 1000.0,0,[],63.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310115015.wav,2005-03-10 11:53:34,2005-03-10 11:55:14,50.0 - 1000.0,0,[],63.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310125015.wav,2005-03-10 12:50:15,2005-03-10 12:51:55,50.0 - 1000.0,0,[],63.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310125015.wav,2005-03-10 12:51:55,2005-03-10 12:53:35,50.0 - 1000.0,0,[],63.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310125015.wav,2005-03-10 12:53:34,2005-03-10 12:55:14,50.0 - 1000.0,0,[],63.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310135015.wav,2005-03-10 13:50:15,2005-03-10 13:51:55,50.0 - 1000.0,0,[],63.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310135015.wav,2005-03-10 13:51:55,2005-03-10 13:53:35,50.0 - 1000.0,0,[],63.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310135015.wav,2005-03-10 13:53:34,2005-03-10 13:55:14,50.0 - 1000.0,0,[],63.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310145015.wav,2005-03-10 14:50:15,2005-03-10 14:51:55,50.0 - 1000.0,0,[],63.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310145015.wav,2005-03-10 14:51:55,2005-03-10 14:53:35,50.0 - 1000.0,0,[],63.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310145015.wav,2005-03-10 14:53:34,2005-03-10 14:55:14,50.0 - 1000.0,0,[],63.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310155015.wav,2005-03-10 15:50:15,2005-03-10 15:51:55,50.0 - 1000.0,0,[],63.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310155015.wav,2005-03-10 15:51:55,2005-03-10 15:53:35,50.0 - 1000.0,0,[],63.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310155015.wav,2005-03-10 15:53:34,2005-03-10 15:55:14,50.0 - 1000.0,0,[],63.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310165015.wav,2005-03-10 16:50:15,2005-03-10 16:51:55,50.0 - 1000.0,0,[],63.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310165015.wav,2005-03-10 16:51:55,2005-03-10 16:53:35,50.0 - 1000.0,0,[],63.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310165015.wav,2005-03-10 16:53:34,2005-03-10 16:55:14,50.0 - 1000.0,0,[],63.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310175015.wav,2005-03-10 17:50:15,2005-03-10 17:51:55,50.0 - 1000.0,0,[],63.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310175015.wav,2005-03-10 17:51:55,2005-03-10 17:53:35,50.0 - 1000.0,0,[],63.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310175015.wav,2005-03-10 17:53:34,2005-03-10 17:55:14,50.0 - 1000.0,0,[],63.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310185015.wav,2005-03-10 18:50:15,2005-03-10 18:51:55,50.0 - 1000.0,0,[],63.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310185015.wav,2005-03-10 18:51:55,2005-03-10 18:53:35,50.0 - 1000.0,0,[],63.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310185015.wav,2005-03-10 18:53:34,2005-03-10 18:55:14,50.0 - 1000.0,0,[],63.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310195015.wav,2005-03-10 19:50:15,2005-03-10 19:51:55,50.0 - 1000.0,0,[],63.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310195015.wav,2005-03-10 19:51:55,2005-03-10 19:53:35,50.0 - 1000.0,0,[],64.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310195015.wav,2005-03-10 19:53:34,2005-03-10 19:55:14,50.0 - 1000.0,0,[],63.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310205015.wav,2005-03-10 20:50:15,2005-03-10 20:51:55,50.0 - 1000.0,0,[],64.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310205015.wav,2005-03-10 20:51:55,2005-03-10 20:53:35,50.0 - 1000.0,0,[],64.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310205015.wav,2005-03-10 20:53:34,2005-03-10 20:55:14,50.0 - 1000.0,0,[],64.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310215015.wav,2005-03-10 21:50:15,2005-03-10 21:51:55,50.0 - 1000.0,0,[],66.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310215015.wav,2005-03-10 21:51:55,2005-03-10 21:53:35,50.0 - 1000.0,0,[],66.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310215015.wav,2005-03-10 21:53:34,2005-03-10 21:55:14,50.0 - 1000.0,0,[],66.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310225015.wav,2005-03-10 22:50:15,2005-03-10 22:51:55,50.0 - 1000.0,0,[],68.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310225015.wav,2005-03-10 22:51:55,2005-03-10 22:53:35,50.0 - 1000.0,0,[],68.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310225015.wav,2005-03-10 22:53:34,2005-03-10 22:55:14,50.0 - 1000.0,0,[],68.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310235015.wav,2005-03-10 23:50:15,2005-03-10 23:51:55,50.0 - 1000.0,0,[],70.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310235015.wav,2005-03-10 23:51:55,2005-03-10 23:53:35,50.0 - 1000.0,0,[],73.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050310235015.wav,2005-03-10 23:53:34,2005-03-10 23:55:14,50.0 - 1000.0,0,[],70.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311005015.wav,2005-03-11 00:50:15,2005-03-11 00:51:55,50.0 - 1000.0,0,[],71.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311005015.wav,2005-03-11 00:51:55,2005-03-11 00:53:35,50.0 - 1000.0,0,[],71.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311005015.wav,2005-03-11 00:53:34,2005-03-11 00:55:14,50.0 - 1000.0,0,[],71.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311015015.wav,2005-03-11 01:50:15,2005-03-11 01:51:55,50.0 - 1000.0,0,[],71.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311015015.wav,2005-03-11 01:51:55,2005-03-11 01:53:35,50.0 - 1000.0,0,[],71.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311015015.wav,2005-03-11 01:53:34,2005-03-11 01:55:14,50.0 - 1000.0,0,[],71.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311025015.wav,2005-03-11 02:50:15,2005-03-11 02:51:55,50.0 - 1000.0,0,[],72.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311025015.wav,2005-03-11 02:51:55,2005-03-11 02:53:35,50.0 - 1000.0,0,[],73.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311025015.wav,2005-03-11 02:53:34,2005-03-11 02:55:14,50.0 - 1000.0,0,[],73.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311035015.wav,2005-03-11 03:50:15,2005-03-11 03:51:55,50.0 - 1000.0,0,[],73.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311035015.wav,2005-03-11 03:51:55,2005-03-11 03:53:35,50.0 - 1000.0,0,[],73.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311035015.wav,2005-03-11 03:53:34,2005-03-11 03:55:14,50.0 - 1000.0,0,[],73.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311045015.wav,2005-03-11 04:50:15,2005-03-11 04:51:55,50.0 - 1000.0,0,[],74.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311045015.wav,2005-03-11 04:51:55,2005-03-11 04:53:35,50.0 - 1000.0,0,[],74.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311045015.wav,2005-03-11 04:53:34,2005-03-11 04:55:14,50.0 - 1000.0,0,[],74.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311055015.wav,2005-03-11 05:50:15,2005-03-11 05:51:55,50.0 - 1000.0,0,[],74.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311055015.wav,2005-03-11 05:51:55,2005-03-11 05:53:35,50.0 - 1000.0,0,[],74.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311055015.wav,2005-03-11 05:53:34,2005-03-11 05:55:14,50.0 - 1000.0,0,[],74.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311065015.wav,2005-03-11 06:50:15,2005-03-11 06:51:55,50.0 - 1000.0,0,[],75.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311065015.wav,2005-03-11 06:51:55,2005-03-11 06:53:35,50.0 - 1000.0,0,[],75.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311065015.wav,2005-03-11 06:53:34,2005-03-11 06:55:14,50.0 - 1000.0,0,[],75.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311075015.wav,2005-03-11 07:50:15,2005-03-11 07:51:55,50.0 - 1000.0,0,[],76.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311075015.wav,2005-03-11 07:51:55,2005-03-11 07:53:35,50.0 - 1000.0,0,[],76.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311075015.wav,2005-03-11 07:53:34,2005-03-11 07:55:14,50.0 - 1000.0,0,[],76.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311085015.wav,2005-03-11 08:50:15,2005-03-11 08:51:55,50.0 - 1000.0,0,[],76.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311085015.wav,2005-03-11 08:51:55,2005-03-11 08:53:35,50.0 - 1000.0,0,[],76.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311085015.wav,2005-03-11 08:53:34,2005-03-11 08:55:14,50.0 - 1000.0,0,[],77.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311095015.wav,2005-03-11 09:50:15,2005-03-11 09:51:55,50.0 - 1000.0,0,[],76.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311095015.wav,2005-03-11 09:51:55,2005-03-11 09:53:35,50.0 - 1000.0,0,[],76.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311095015.wav,2005-03-11 09:53:34,2005-03-11 09:55:14,50.0 - 1000.0,0,[],76.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311105015.wav,2005-03-11 10:50:15,2005-03-11 10:51:55,50.0 - 1000.0,0,[],75.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311105015.wav,2005-03-11 10:51:55,2005-03-11 10:53:35,50.0 - 1000.0,0,[],75.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311105015.wav,2005-03-11 10:53:34,2005-03-11 10:55:14,50.0 - 1000.0,0,[],75.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311115015.wav,2005-03-11 11:50:15,2005-03-11 11:51:55,50.0 - 1000.0,0,[],75.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311115015.wav,2005-03-11 11:51:55,2005-03-11 11:53:35,50.0 - 1000.0,0,[],75.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311115015.wav,2005-03-11 11:53:34,2005-03-11 11:55:14,50.0 - 1000.0,0,[],76.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311125015.wav,2005-03-11 12:50:15,2005-03-11 12:51:55,50.0 - 1000.0,0,[],75.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311125015.wav,2005-03-11 12:51:55,2005-03-11 12:53:35,50.0 - 1000.0,0,[],75.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311125015.wav,2005-03-11 12:53:34,2005-03-11 12:55:14,50.0 - 1000.0,0,[],76.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311135015.wav,2005-03-11 13:50:15,2005-03-11 13:51:55,50.0 - 1000.0,0,[],76.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311135015.wav,2005-03-11 13:51:55,2005-03-11 13:53:35,50.0 - 1000.0,0,[],76.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311135015.wav,2005-03-11 13:53:34,2005-03-11 13:55:14,50.0 - 1000.0,0,[],76.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311145015.wav,2005-03-11 14:50:15,2005-03-11 14:51:55,50.0 - 1000.0,0,[],76.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311145015.wav,2005-03-11 14:51:55,2005-03-11 14:53:35,50.0 - 1000.0,0,[],76.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311145015.wav,2005-03-11 14:53:34,2005-03-11 14:55:14,50.0 - 1000.0,0,[],76.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311155015.wav,2005-03-11 15:50:15,2005-03-11 15:51:55,50.0 - 1000.0,0,[],76.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311155015.wav,2005-03-11 15:51:55,2005-03-11 15:53:35,50.0 - 1000.0,0,[],76.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311155015.wav,2005-03-11 15:53:34,2005-03-11 15:55:14,50.0 - 1000.0,0,[],76.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311165015.wav,2005-03-11 16:50:15,2005-03-11 16:51:55,50.0 - 1000.0,0,[],76.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311165015.wav,2005-03-11 16:51:55,2005-03-11 16:53:35,50.0 - 1000.0,0,[],76.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311165015.wav,2005-03-11 16:53:34,2005-03-11 16:55:14,50.0 - 1000.0,0,[],76.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311175015.wav,2005-03-11 17:50:15,2005-03-11 17:51:55,50.0 - 1000.0,0,[],76.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311175015.wav,2005-03-11 17:51:55,2005-03-11 17:53:35,50.0 - 1000.0,0,[],76.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311175015.wav,2005-03-11 17:53:34,2005-03-11 17:55:14,50.0 - 1000.0,0,[],75.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311185015.wav,2005-03-11 18:50:15,2005-03-11 18:51:55,50.0 - 1000.0,0,[],77.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311185015.wav,2005-03-11 18:51:55,2005-03-11 18:53:35,50.0 - 1000.0,0,[],77.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311185015.wav,2005-03-11 18:53:34,2005-03-11 18:55:14,50.0 - 1000.0,0,[],77.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311195015.wav,2005-03-11 19:50:15,2005-03-11 19:51:55,50.0 - 1000.0,0,[],77.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311195015.wav,2005-03-11 19:51:55,2005-03-11 19:53:35,50.0 - 1000.0,0,[],77.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311195015.wav,2005-03-11 19:53:34,2005-03-11 19:55:14,50.0 - 1000.0,0,[],76.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311205015.wav,2005-03-11 20:50:15,2005-03-11 20:51:55,50.0 - 1000.0,0,[],77.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311205015.wav,2005-03-11 20:51:55,2005-03-11 20:53:35,50.0 - 1000.0,0,[],77.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311205015.wav,2005-03-11 20:53:34,2005-03-11 20:55:14,50.0 - 1000.0,0,[],77.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311215015.wav,2005-03-11 21:50:15,2005-03-11 21:51:55,50.0 - 1000.0,0,[],75.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.050311215015.wav,2005-03-11 21:51:55,2005-03-11 21:53:35,50.0 - 1000.0,0,[],75.0,[],0
